"2016-10-22 00:35:40","3852","1","1000","test"
"2016-10-22 00:35:55","3854","1","1000","test"
"2016-10-22 00:36:10","3852","1","1000","test"
"2016-10-22 00:36:25","3855","1","1000","test"
"2016-10-22 00:36:40","3853","1","1000","test"
"2016-10-22 00:36:55","3855","1","1000","test"
"2016-10-22 00:37:10","3856","1","1000","test"
"2016-10-22 00:37:25","3857","1","1000","test"
"2016-10-22 00:37:40","3856","1","1000","test"
"2016-10-22 00:37:55","3856","1","1000","test"
"2016-10-22 00:38:10","3856","1","1000","test"
"2016-10-22 00:38:25","3852","1","1000","test"
"2016-10-22 00:38:40","3844","1","1000","test"
"2016-10-22 00:38:55","3846","1","1000","test"
"2016-10-22 00:39:10","3844","1","1000","test"
"2016-10-22 00:39:25","3844","1","1000","test"
"2016-10-22 00:39:40","3845","1","1000","test"
"2016-10-22 00:39:55","3850","1","1000","test"
"2016-10-22 00:40:10","3846","1","1000","test"
"2016-10-22 00:40:26","3846","1","1000","test"
"2016-10-22 00:40:41","3849","1","1000","test"
"2016-10-22 00:40:56","3847","1","1000","test"
"2016-10-22 00:41:11","3845","1","1000","test"
"2016-10-22 00:41:26","3848","1","1000","test"
"2016-10-22 00:41:41","3850","1","1000","test"
"2016-10-22 00:41:56","3850","1","1000","test"
"2016-10-22 00:42:11","3850","1","1000","test"
"2016-10-22 00:42:26","3851","1","1000","test"
"2016-10-22 00:42:41","3854","1","1000","test"
"2016-10-22 00:42:56","3858","1","1000","test"
"2016-10-22 00:43:11","3860","1","1000","test"
"2016-10-22 00:43:26","3860","1","1000","test"
"2016-10-22 00:43:41","3858","1","1000","test"
"2016-10-22 00:43:56","3858","1","1000","test"
"2016-10-22 00:44:11","3860","1","1000","test"
"2016-10-22 00:44:26","3860","1","1000","test"
"2016-10-22 00:44:41","3879","1","1000","test"
"2016-10-22 00:44:56","3875","1","1000","test"
"2016-10-22 00:45:11","3867","1","1000","test"
"2016-10-22 00:45:26","3862","1","1000","test"
"2016-10-22 00:45:41","3863","1","1000","test"
"2016-10-22 00:45:56","3860","1","1000","test"
"2016-10-22 00:46:11","3858","1","1000","test"
"2016-10-22 00:46:26","3863","1","1000","test"
"2016-10-22 00:46:41","3867","1","1000","test"
"2016-10-22 00:46:56","3865","1","1000","test"
"2016-10-22 00:47:11","3865","1","1000","test"
"2016-10-22 00:47:26","3867","1","1000","test"
"2016-10-22 00:47:41","3874","1","1000","test"
"2016-10-22 00:47:56","3871","1","1000","test"
"2016-10-22 00:48:11","3871","1","1000","test"
"2016-10-22 00:48:26","3870","1","1000","test"
"2016-10-22 00:48:41","3870","1","1000","test"
"2016-10-22 00:48:56","3869","1","1000","test"
"2016-10-22 00:49:11","3869","1","1000","test"
"2016-10-22 00:49:26","3873","1","1000","test"
"2016-10-22 00:49:41","3869","1","1000","test"
"2016-10-22 00:49:56","3867","1","1000","test"
"2016-10-22 00:50:11","3874","1","1000","test"
"2016-10-22 00:50:26","3873","1","1000","test"
"2016-10-22 00:50:41","3876","1","1000","test"
"2016-10-22 00:50:56","3878","1","1000","test"
"2016-10-22 00:51:11","3873","1","1000","test"
"2016-10-22 00:51:26","4071","1","1000","test"
"2016-10-22 00:51:41","4090","1","1000","test"
"2016-10-22 00:51:56","4094","1","1000","test"
"2016-10-22 00:52:11","4134","1","1000","test"
"2016-10-22 00:52:26","4135","1","1000","test"
"2016-10-22 00:52:41","4099","1","1000","test"
"2016-10-22 00:52:56","4046","1","1000","test"
"2016-10-22 00:53:11","4005","1","1000","test"
"2016-10-22 00:53:26","4002","1","1000","test"
"2016-10-22 00:53:41","4021","1","1000","test"
"2016-10-22 00:53:56","3971","1","1000","test"
"2016-10-22 00:54:11","4003","1","1000","test"
"2016-10-22 00:54:26","3971","1","1000","test"
"2016-10-22 00:54:41","3970","1","1000","test"
"2016-10-22 00:54:56","3972","1","1000","test"
"2016-10-22 00:55:11","3971","1","1000","test"
"2016-10-22 00:55:26","3971","1","1000","test"
"2016-10-22 00:55:41","3970","1","1000","test"
"2016-10-22 00:55:56","3988","1","1000","test"
"2016-10-22 00:56:11","3972","1","1000","test"
"2016-10-22 00:56:26","3971","1","1000","test"
"2016-10-22 00:56:41","3969","1","1000","test"
"2016-10-22 00:56:56","3977","1","1000","test"
"2016-10-22 00:57:11","3975","1","1000","test"
"2016-10-22 00:57:26","3836","1","1000","test"
"2016-10-22 00:57:41","3833","1","1000","test"
"2016-10-22 00:57:56","3834","1","1000","test"
"2016-10-22 00:58:11","3833","1","1000","test"
"2016-10-22 00:58:26","3835","1","1000","test"
"2016-10-22 00:58:41","3835","1","1000","test"
"2016-10-22 00:58:56","3833","1","1000","test"
"2016-10-22 00:59:11","3839","1","1000","test"
"2016-10-22 00:59:26","3836","1","1000","test"
"2016-10-22 00:59:41","3835","1","1000","test"
"2016-10-22 00:59:56","3838","1","1000","test"
"2016-10-22 01:00:11","3845","1","1000","test"
"2016-10-22 01:00:26","3838","1","1000","test"
"2016-10-22 01:00:41","3839","1","1000","test"
"2016-10-22 01:00:56","3855","1","1000","test"
"2016-10-22 01:01:11","3849","1","1000","test"
"2016-10-22 01:01:26","3844","1","1000","test"
"2016-10-22 01:01:41","3848","1","1000","test"
"2016-10-22 01:01:56","3863","1","1000","test"
"2016-10-22 01:02:11","3846","1","1000","test"
"2016-10-22 01:02:26","3845","1","1000","test"
"2016-10-22 01:02:41","3854","1","1000","test"
"2016-10-22 01:02:56","3851","1","1000","test"
"2016-10-22 01:03:11","3841","1","1000","test"
"2016-10-22 01:03:26","3846","1","1000","test"
"2016-10-22 01:03:41","3851","1","1000","test"
"2016-10-22 01:04:02","-1","-1","-1","test"
"2016-10-22 01:04:11","3850","1","1000","test"
"2016-10-22 01:04:26","3837","1","1000","test"
"2016-10-22 01:04:41","3840","1","1000","test"
"2016-10-22 01:04:56","3839","1","1000","test"
"2016-10-22 01:05:11","3841","1","1000","test"
"2016-10-22 01:05:26","3840","1","1000","test"
"2016-10-22 01:05:41","3840","1","1000","test"
"2016-10-22 01:05:56","3854","1","1000","test"
"2016-10-22 01:06:11","3842","1","1000","test"
"2016-10-22 01:06:26","3842","1","1000","test"
"2016-10-22 01:06:41","3847","1","1000","test"
"2016-10-22 01:06:56","3884","1","1000","test"
"2016-10-22 01:07:11","3850","1","1000","test"
"2016-10-22 01:07:26","3846","1","1000","test"
"2016-10-22 01:07:41","3888","1","1000","test"
"2016-10-22 01:07:56","3845","1","1000","test"
"2016-10-22 01:08:11","3925","1","1000","test"
"2016-10-22 01:08:26","3921","1","1000","test"
"2016-10-22 01:08:41","3906","1","1000","test"
"2016-10-22 01:08:56","3869","1","1000","test"
"2016-10-22 01:09:11","3906","1","1000","test"
"2016-10-22 01:09:26","3893","1","1000","test"
"2016-10-22 01:09:41","3878","1","1000","test"
"2016-10-22 01:09:56","3913","1","1000","test"
"2016-10-22 01:10:11","3912","1","1000","test"
"2016-10-22 01:10:26","3925","1","1000","test"
"2016-10-22 01:10:41","3921","1","1000","test"
"2016-10-22 01:10:56","3900","1","1000","test"
"2016-10-22 01:11:11","3873","1","1000","test"
"2016-10-22 01:11:26","3913","1","1000","test"
"2016-10-22 01:11:41","3877","1","1000","test"
"2016-10-22 01:11:56","3923","1","1000","test"
"2016-10-22 01:12:11","3924","1","1000","test"
"2016-10-22 01:12:26","3929","1","1000","test"
"2016-10-22 01:12:41","3899","1","1000","test"
"2016-10-22 01:12:56","3907","1","1000","test"
"2016-10-22 01:13:11","3906","1","1000","test"
"2016-10-22 01:13:26","3921","1","1000","test"
"2016-10-22 01:13:41","3905","1","1000","test"
"2016-10-22 01:13:56","4007","1","1000","test"
"2016-10-22 01:14:11","3967","1","1000","test"
"2016-10-22 01:14:26","3910","1","1000","test"
"2016-10-22 01:14:41","3907","1","1000","test"
"2016-10-22 01:14:56","3930","1","1000","test"
"2016-10-22 01:15:11","3915","1","1000","test"
"2016-10-22 01:15:26","3880","1","1000","test"
"2016-10-22 01:15:41","3917","1","1000","test"
"2016-10-22 01:15:56","3885","1","1000","test"
"2016-10-22 01:16:11","3882","1","1000","test"
"2016-10-22 01:16:26","3892","1","1000","test"
"2016-10-22 01:16:41","3876","1","1000","test"
"2016-10-22 01:16:56","3891","1","1000","test"
"2016-10-22 01:17:11","3922","1","1000","test"
"2016-10-22 01:17:26","3904","1","1000","test"
"2016-10-22 01:17:41","3926","1","1000","test"
"2016-10-22 01:17:56","3903","1","1000","test"
"2016-10-22 01:18:11","3893","1","1000","test"
"2016-10-22 01:18:26","3910","1","1000","test"
"2016-10-22 01:18:41","3894","1","1000","test"
"2016-10-22 01:18:56","3914","1","1000","test"
"2016-10-22 01:19:11","3903","1","1000","test"
"2016-10-22 01:19:26","3904","1","1000","test"
"2016-10-22 01:19:41","3896","1","1000","test"
"2016-10-22 01:19:56","3903","1","1000","test"
"2016-10-22 01:20:11","3909","1","1000","test"
"2016-10-22 01:20:26","3913","1","1000","test"
"2016-10-22 01:20:41","3881","1","1000","test"
"2016-10-22 01:20:56","3920","1","1000","test"
"2016-10-22 01:21:11","3888","1","1000","test"
"2016-10-22 01:21:26","3923","1","1000","test"
"2016-10-22 01:21:41","3908","1","1000","test"
"2016-10-22 01:21:56","3897","1","1000","test"
"2016-10-22 01:22:11","3901","1","1000","test"
